date,Asset_A,Asset_B,Asset_C,Asset_D,Asset_A_lag_1,Asset_A_lag_5,Asset_A_lag_20,Asset_B_lag_1,Asset_B_lag_5,Asset_B_lag_20,Asset_C_lag_1,Asset_C_lag_5,Asset_C_lag_20,Asset_D_lag_1,Asset_D_lag_5,Asset_D_lag_20,Asset_A_rolling_mean_5,Asset_A_rolling_std_5,Asset_A_rolling_mean_20,Asset_A_rolling_std_20,Asset_B_rolling_mean_5,Asset_B_rolling_std_5,Asset_B_rolling_mean_20,Asset_B_rolling_std_20,Asset_C_rolling_mean_5,Asset_C_rolling_std_5,Asset_C_rolling_mean_20,Asset_C_rolling_std_20,Asset_D_rolling_mean_5,Asset_D_rolling_std_5,Asset_D_rolling_mean_20,Asset_D_rolling_std_20,Asset_A_Return,Asset_B_Return,Asset_C_Return,Asset_D_Return,Volume_A,Volume_B,Volume_C,Volume_D,Asset_A_cumulative_return,Asset_B_cumulative_return,Asset_C_cumulative_return,Asset_D_cumulative_return,Market_Index,Risk_Free_Rate,Volatility_Index,Sector_A,Sector_B,Sector_C,Correlation_AB,Correlation_AC,Correlation_BC
2024-01-31,-0.8119492538661687,-0.9888351201029951,0.049491078624267416,-0.7055379653699053,-1.2262316835332174,-1.2895925257175946,1.5567714616419133,-0.9888351201029951,-1.5115208254121628,0.5017870765194477,-0.49271266296608346,-0.879582359668387,0.6884122443901984,-0.5644012118096551,-1.2636696726308911,0.5005397468722449,-1.1716438810359144,0.21136708167363916,-0.22171863936405156,0.7719442156085448,-1.0836928962516992,0.33435166132543254,-0.8296095672819641,0.3961572183389763,-0.4774723415808417,0.3487959839025203,-0.23729073821149127,0.3562671963317186,-0.8492408417221595,0.24372256972394776,-0.12366962228286862,0.6705020775509554,0.009,0.0,0.0131,-0.0029,5224899,3046094,2081286,4125925,-0.05130909300938569,-0.062276100575652915,-0.04862341509370649,-0.05735667275388168,0.23624197733169397,0.6999999999999986,0.21739130434782603,0.18750000000000028,0.09090909090909062,0.36842105263157887,1.04,0.94,0.91
2024-02-01,-0.5048928648188269,-0.12737164283417976,0.07000689587363844,-0.5194940629495706,-0.8119492538661687,-1.3724490116510057,0.7428283351195879,-0.9888351201029951,-1.4437652710202402,-0.253203386704908,0.049491078624267416,-0.37254859050551986,0.10517686830111377,-0.7055379653699053,-1.051964542290516,0.16694378391164533,-0.9981326516694786,0.3287885553151292,-0.2841046993609723,0.7396320541343128,-0.8204141706144871,0.4705007761750063,-0.8233179800884278,0.406653390968438,-0.38896124430501,0.42900699404126064,-0.23904923683286508,0.35457060142590424,-0.7427467458539704,0.24926584254377568,-0.15799151462592942,0.6724092063183484,0.0066,0.019,0.0005,0.0038,4792751,2915972,2074729,4122074,-0.045047733023247716,-0.044459346486590445,-0.04814772680125334,-0.05377462811034639,0.296599754199099,0.6999999999999986,0.34782608695652195,0.3124999999999997,0.3636363636363641,0.36842105263157887,1.05,0.94,0.92
2024-02-02,-0.4512798445089735,-0.24352402179177718,-0.37254859050551986,-0.6542155095298151,-0.5048928648188269,-1.2408534163449962,0.9329108616727059,-0.12737164283417976,-1.3760097166283107,-0.669416077969616,0.07000689587363844,-0.8473432182765326,0.17258598212046022,-0.5194940629495706,-1.1481941469906907,0.006561109411360216,-0.840217937302274,0.3700868122654187,-0.3533142346700563,0.6822978741514075,-0.5939170316471805,0.40407146174332387,-0.8020233772795358,0.4258353192789189,-0.29400231875080746,0.3468635744698275,-0.2663059654641641,0.3419915246217969,-0.6439510183617954,0.10390024891603489,-0.1910303455729882,0.6800881550491742,0.0012,-0.0025,-0.0106,-0.0028,4994774,3017599,2127766,3881685,-0.043901790302875554,-0.046848198120373885,-0.05823736089716014,-0.056424059151637396,0.23091629113751147,0.75,0.782608695652174,0.3124999999999997,0.3636363636363641,0.2631578947368423,1.05,0.95,0.92
2024-02-03,-1.0166535132310657,-0.47582877970696513,-0.8825131907040079,-0.5708165187896607,-0.4512798445089735,-1.2067360397841835,0.5624936304409938,-0.24352402179177718,-0.621019253403955,-0.7178129025352838,-0.37254859050551986,-0.7242483147803398,0.3220583649372575,-0.6542155095298151,-0.7761063421500304,0.22468154673175014,-0.8022014319916504,0.33069045725471824,-0.4322715918536593,0.6618040360286844,-0.5648789369077825,0.40684432983427976,-0.78992417113812,0.43175055904062953,-0.32565529393554105,0.39921210912664823,-0.3265345432462273,0.3389763990283064,-0.6028930536897213,0.07522614240788086,-0.23080524884905876,0.6777539677600826,-0.0121,-0.005,-0.0123,0.0017,5136774,2969671,1978231,4219755,-0.055470578640210766,-0.051613957129772015,-0.06982104135812506,-0.05481998005219513,0.11020073740270292,0.75,0.9565217391304349,0.12500000000000167,0.2727272727272718,0.1578947368421039,1.06,0.95,0.93
2024-02-04,-1.4211881210235973,-0.8436446464060052,-0.8825131907040079,-1.231593137730836,-1.0166535132310657,-1.2262316835332174,0.10921991327586357,-0.47582877970696513,-0.9888351201029951,-1.1049874990605926,-0.8825131907040079,-0.49271266296608346,0.16965515108483936,-0.5708165187896607,-0.5644012118096551,0.23109685371176483,-0.8411927194897263,0.39785863649978676,-0.5087919935686324,0.6840030191507288,-0.5358408421683845,0.37277495076297057,-0.7768570285053905,0.4256245160093558,-0.40361539948312597,0.4715068649167338,-0.3791429603356697,0.3395624208611992,-0.7363314388739576,0.28608960597397826,-0.30393974842118876,0.7037085267242988,-0.0088,-0.008,0.0,-0.0136,5206354,3122026,2130547,4004200,-0.06378243754817692,-0.05920104547273386,-0.06982104135812506,-0.06767442832348525,0.038508807865627964,0.8000000000000014,0.826086956521739,0.0,0.18181818181818124,0.1578947368421039,1.07,0.96,0.94
2024-02-05,-1.3042142585293734,-0.36935576566249856,-1.1814579563376109,-1.0904563841705859,-1.4211881210235973,-0.8119492538661687,-0.14422345546162477,-0.8436446464060052,-0.9888351201029951,-1.3179335271495118,-0.8825131907040079,0.049491078624267416,-0.2846236594368107,-1.231593137730836,-0.7055379653699053,-0.48100222106950064,-0.9396457204223674,0.44671992817637757,-0.5667915337220197,0.700445343350126,-0.4119449712802852,0.2745938757544535,-0.7294281404310399,0.41487295818878506,-0.6498052064755016,0.4964779330621728,-0.42398467518070965,0.3828776073728463,-0.8133151226340937,0.324889539547627,-0.334412456576243,0.7246630324484156,0.0026,0.0104,-0.0073,0.0029,5170488,2953459,2032416,3973971,-0.061348271885802275,-0.04941673634565036,-0.0766113477562107,-0.06497068416562346,0.02608220674586874,0.8000000000000014,0.608695652173913,0.06250000000000083,0.2727272727272718,0.052631578947367336,1.07,0.96,0.94
2024-02-06,-1.172618663223364,-0.040257358615988593,-1.4042011150449962,-1.4561288820312406,-1.3042142585293734,-0.5048928648188269,0.2846807070172027,-0.36935576566249856,-0.12737164283417976,-0.6403779832302167,-1.1814579563376109,0.07000689587363844,-0.0003330489813288824,-1.0904563841705859,-0.5194940629495706,0.3016652304918899,-1.0731908801032748,0.3789226752157225,-0.639656502234048,0.6827839822822069,-0.3945221144366469,0.2988557799548256,-0.6994221092003284,0.44243887803233184,-0.9446468086592287,0.3880358309349533,-0.4941780784838931,0.42723784042791874,-1.0006420864504277,0.3786933485429874,-0.4223021622023996,0.7496228739347567,0.0029,0.0072,-0.0055,-0.0076,5024248,3089273,1918177,4418477,-0.058626181874271155,-0.04257253684733897,-0.08168998534355154,-0.0720769069659648,0.0,0.8499999999999993,0.652173913043478,0.06250000000000083,0.3636363636363641,0.0,1.08,0.97,0.95
2024-02-07,-0.8996796507368349,0.24044422386486036,-1.1814579563376109,-1.0968716911506005,-1.172618663223364,-0.4512798445089735,0.47963714450758266,-0.040257358615988593,-0.24352402179177718,-0.7081335376221461,-1.4042011150449962,-0.37254859050551986,0.15793182694233926,-1.4561288820312406,-0.6542155095298151,0.9175347005729807,-1.1628708413488469,0.21062401836435923,-0.708622341996269,0.6315125281834661,-0.2977284653053194,0.41557065677284993,-0.6519932211259781,0.4897676087837092,-1.1064286818256466,0.22372052899848494,-0.5611475676478906,0.42460627742506163,-1.0891733227745848,0.32545908864295126,-0.5230224817885787,0.693342179681359,0.0059,0.0061,0.0055,0.0075,4748495,2817871,2115811,4158332,-0.053072076347329356,-0.036732229322107735,-0.07663928026294098,-0.06511748376820947,0.0764713915062136,0.8499999999999993,0.3043478260869569,0.18750000000000028,0.4545454545454547,0.052631578947367336,1.09,0.97,0.96
2024-02-08,-1.255475149156775,0.06621565542847112,-1.2635212253350698,-1.5331125657913713,-0.8996796507368349,-1.0166535132310657,0.4601415007585419,0.24044422386486036,-0.47582877970696513,-0.24352402179177718,-1.1814579563376109,-0.8825131907040079,-0.48978183193045427,-1.0968716911506005,-0.5708165187896607,1.1164092169533357,-1.210635168533989,0.19572864153799494,-0.7944031744920348,0.5787111560180764,-0.18931957827823212,0.4280096523961052,-0.6365062372649657,0.5079242521144888,-1.1826302887518592,0.1908598936083602,-0.5998345373181213,0.4521190679269571,-1.281632532174927,0.20425475047047859,-0.6554985709258139,0.6119550888010146,-0.0077,-0.0037,-0.002,-0.0091,5156029,3094251,1998775,3820549,-0.06036342135945494,-0.04029632007361594,-0.07848600170241515,-0.0736249146659188,0.012290045063498253,0.9000000000000007,0.782608695652174,0.06250000000000083,0.4545454545454547,0.052631578947367336,1.09,0.98,0.96
2024-02-09,-0.28556687264215125,0.8696029432184877,-1.0730172080195388,-0.6862920444298704,-1.255475149156775,-1.4211881210235973,0.5088806101311334,0.06621565542847112,-0.8436446464060052,-0.3112795761837067,-1.2635212253350698,-0.8825131907040079,-0.46047352157422067,-1.5331125657913713,-1.231593137730836,0.44280198405214005,-0.9835109188576998,0.4203363197429789,-0.834125548630699,0.5074204038472764,0.15332993964666647,0.45795774948642054,-0.5774621112948559,0.6067437757173072,-1.2207310922149655,0.12287838983836188,-0.6304617216403872,0.46280274522865583,-1.1725723135147337,0.3388715506058951,-0.7119532723499145,0.5547039535771154,0.0212,0.0173,0.0047,0.0178,5018951,2898425,2097511,3970588,-0.04044312589227528,-0.02369344641088944,-0.07415488591041652,-0.057135438146972084,0.1775228731394237,0.9000000000000007,0.0,0.37500000000000056,0.6363636363636359,0.10526315789473654,1.1,0.98,0.97
2024-02-10,-0.8022014319916518,0.7728092940871658,-0.9587147976302254,-1.1289482260506558,-0.28556687264215125,-1.3042142585293734,0.39190674763690964,0.8696029432184877,-0.36935576566249856,-0.2725621165311765,-1.0730172080195388,-1.1814579563376109,-0.08532714901440884,-0.6862920444298704,-1.0904563841705859,0.3658183002920003,-0.8831083535501554,0.38286734293018315,-0.893830957612127,0.41792741116567966,0.38176295159659934,0.4148937576535576,-0.5251935407639389,0.6755212790345387,-1.1761824604734883,0.17145236308750678,-0.6741311040711782,0.449677037276367,-1.1802706818907478,0.33697159450646996,-0.7866915986670472,0.49983207318851774,-0.011,-0.002,0.0028,-0.0091,4793625,2951792,2041293,3887255,-0.05099825150746029,-0.025646059518067643,-0.07156251959096582,-0.06571550565983464,0.128908917110473,0.9499999999999986,0.739130434782609,0.18750000000000028,0.6363636363636359,0.10526315789473654,1.1,0.99,0.97
2024-02-11,-0.2953146945166682,1.2470981748306655,-0.45461185950297894,-0.031930732468709665,-0.8022014319916518,-1.172618663223364,-0.04674523671643482,0.7728092940871658,-0.040257358615988593,-0.7081335376221461,-0.9587147976302254,-1.4042011150449962,-0.07653465590753793,-1.1289482260506558,-1.4561288820312406,0.19260501183169496,-0.7076475598088162,0.4165640180755142,-0.9062594305021386,0.39444706528627327,0.6392340582859302,0.4816104164669911,-0.4274319551412983,0.7809122634318367,-0.9862646093650849,0.31855585292744715,-0.6930349642509501,0.4307826038919985,-0.8954310519782416,0.5681369203430018,-0.7979183858820675,0.47875558125961565,0.011,0.0101,0.0124,0.0229,4794444,3036553,2024496,3898611,-0.040559232274042456,-0.01580508471920017,-0.06004989483389378,-0.04432039073944494,0.30042332377440933,0.9499999999999986,0.0,0.37500000000000056,0.7272727272727265,0.2631578947368423,1.11,0.99,0.98
2024-02-12,-0.4269102898226708,0.9179997677841556,-0.8151040768846698,-0.5644012118096551,-0.2953146945166682,-0.8996796507368349,-0.32455816014022587,1.2470981748306655,0.24044422386486036,-0.7371716323615455,-0.45461185950297894,-1.1814579563376109,-0.15566709386937616,-0.031930732468709665,-1.0968716911506005,0.38506422123203526,-0.6130936876259835,0.41573346079853835,-0.911377036986261,0.3870982937699872,0.7747451670697891,0.4343544228891151,-0.34467338513401324,0.8323689571465382,-0.9129938334744965,0.30424651925532825,-0.7260068134017149,0.41232927362764843,-0.7889369561100524,0.5708361636067915,-0.8453916575341521,0.3950309392668303,-0.0028,-0.0069,-0.0087,-0.0109,4882240,3034807,1855191,3718507,-0.04324566642367511,-0.022596029634637693,-0.0682274607488389,-0.054737298480385,0.20783831762938718,1.0,0.8695652173913041,0.3124999999999997,0.6363636363636359,0.1578947368421039,1.12,1.0,0.99
2024-02-13,-0.4659015773207523,0.995434687089216,-0.7359716389228316,-0.25646647676910517,-0.4269102898226708,-1.255475149156775,-0.6998493023092,0.9179997677841556,0.06621565542847112,-1.0759494043211932,-0.8151040768846698,-1.2635212253350698,-0.47512767675234163,-0.5644012118096551,-1.5331125657913713,-0.44892568616944545,-0.4551789732587789,0.20956116759756122,-0.8996796507368388,0.3972288560487581,0.9605889734019382,0.17934272521694214,-0.24110418056349275,0.8648248061676483,-0.8074839161920491,0.23615115371859707,-0.7390490115102393,0.40807959400532523,-0.5336077383055994,0.4204694188425375,-0.8357686970641351,0.407349261193795,-0.0008,0.0016,0.0019,0.0063,4820388,2967982,2031090,4295071,-0.04401106989053616,-0.02103218328205303,-0.06645709292426172,-0.048782143460811445,0.2307797350812505,1.0,0.47826086956521785,0.3124999999999997,0.7272727272727265,0.1578947368421039,1.12,1.0,0.99
